Date,Identifier,Portfolio_manager,Tickers,Type_Description,Quantity,Value
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
28/01/2021,company,,DFCMX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VNYUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VMATX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VMLUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VWIUX,-,0,0
01/02/2021,company,,VWSUX,-,0,0
01/02/2021,company,,VCADX,-,0,0
01/02/2021,company,,VCADX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FDMMX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
29/01/2021,company,,FCSTX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
25/02/2021,company,,DFCMX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VNYUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VMATX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
26/02/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VMLUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VWIUX,-,0,0
01/03/2021,company,,VWSUX,-,0,0
01/03/2021,company,,VCADX,-,0,0
01/03/2021,company,,VCADX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FDMMX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
26/02/2021,company,,FCSTX,-,0,0
05/03/2021,company,,VWSUX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
30/03/2021,company,,DFCMX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VNYUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMATX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VMLUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VWIUX,-,0,0
01/04/2021,company,,VWSUX,-,0,0
01/04/2021,company,,VCADX,-,0,0
01/04/2021,company,,VCADX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FDMMX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
31/03/2021,company,,FCSTX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
29/04/2021,company,,DFCMX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VNYUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VMATX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VMLUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VWIUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VCADX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
03/05/2021,company,,VWSUX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FDMMX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
30/04/2021,company,,FCSTX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
27/05/2021,company,,DFCMX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VNYUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VMATX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VMLUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VWIUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VCADX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
01/06/2021,company,,VWSUX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FDMMX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
28/05/2021,company,,FCSTX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
29/06/2021,company,,DFCMX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FDMMX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
30/06/2021,company,,FCSTX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFSUX,-,0,0
04/01/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFSUX,-,0,0
01/02/2021,company,,VFIDX,-,0,0
04/02/2021,company,,VCSH,-,0,0
04/02/2021,company,,VCSH,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFSUX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
01/03/2021,company,,VFIDX,-,0,0
02/03/2021,company,,QEELX,-,0,0
02/03/2021,company,,QEELX,-,0,0
02/03/2021,company,,QEELX,-,0,0
04/03/2021,company,,VCSH,-,0,0
04/03/2021,company,,VCSH,-,0,0
22/03/2021,company,,VPADX,-,0,0
22/03/2021,company,,VEUSX,-,0,0
22/03/2021,company,,VPADX,-,0,0
22/03/2021,company,,VEUSX,-,0,0
22/03/2021,company,,VPADX,-,0,0
22/03/2021,company,,VEUSX,-,0,0
22/03/2021,company,,VPADX,-,0,0
22/03/2021,company,,VEUSX,-,0,0
22/03/2021,company,,VPADX,-,0,0
22/03/2021,company,,VEUSX,-,0,0
22/03/2021,company,,VPADX,-,0,0
